Account_ID ,CODE ,Implemented Date ,Active Indicator ,Account Type ,Service ,BU,Request Date ,Account status ,Status Code ,$ Amount ,Version ,Agent ID ,FIBRE ,last Updated Date ,Property TYPE ,Post Code ,,
10023,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,7,3.51,v1_0,307510,EN122146577-N-11,7/09/2017 12:46,RESI,2587,,
10070,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,7,-7.78,v1_0,307510,CEN118270704-C-5,7/09/2017 11:38,RESI,2582,,
10030,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,6,8.51,v1_0,307510,EN122228226-N-12,7/09/2017 12:49,RESI,2587,,
10044,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,4,2.25,v1_0,307510,EN122228278-N-5,7/09/2017 12:49,RESI,2587,,
10058,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,0,3.84,v1_0,307510,EN122267219-N-8,7/09/2017 12:53,RESI,2587,,
10066,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,2,0,v1_0,307510,EN122238292-N-6,7/09/2017 12:53,RESI,2587,,
10009,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,6,6.97,v1_0,307510,EN122317863-N-15,7/09/2017 12:56,RESI,2587,,
10088,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,8,2.33,v1_0,307510,EN122297388-N-5,7/09/2017 12:56,RESI,2587,,
10069,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,7,2.3,v1_0,307510,EN122324251-N-4,7/09/2017 12:56,RESI,2587,,
10074,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,3,2.59,v1_0,307510,EN122303880-N-5,7/09/2017 12:59,RESI,2587,,
10075,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,2,2.68,v1_0,307510,EN122326843-N-5,7/09/2017 12:59,,2587,,
10076,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,9,5.43,v1_0,307510,EN122324685-N-4,7/09/2017 13:00,BSME,2587,,
10003,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,3,6.17,v1_0,307510,EN122289482-N-7,7/09/2017 12:59,,2587,,
10073,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,3,5.61,v1_0,307510,EN122384400-N-13,7/09/2017 13:00,RESI,2587,,
10035,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,0,4.57,v1_0,307510,EN122354571-N-4,7/09/2017 13:01,,2587,,
10057,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,8,5.07,v1_0,307510,EN122333394-N-4,7/09/2017 13:01,BSME,2587,,
10070,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,4,1.24,v1_0,307510,EN122402090-N-9,7/09/2017 13:02,RESI,2587,,
10000,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,5,3.97,v1_0,307510,EN122393136-N-8,7/09/2017 13:02,RESI,2587,,
10083,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,0,1.3,v1_0,307510,EN122343683-N-3,7/09/2017 13:03,RESI,2587,,
10003,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,0,2.02,v1_0,307510,EN122366308-N-3,7/09/2017 13:03,RESI,2587,,
10015,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,7,-561.44,v1_0,307510,EN122453727-N-10,7/09/2017 13:04,RESI,2587,,
10091,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,7,2.83,v1_0,307510,EN122475641-N-6,7/09/2017 13:06,RESI,2587,,
10011,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,9,2.16,v1_0,307510,EN122574402-N-5,7/09/2017 13:07,RESI,2587,,
10046,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,4,2.02,v1_0,307510,EN122566206-N-3,7/09/2017 13:07,RESI,2587,,
10068,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,2,2.7,v1_0,307510,EN122490194-N-3,7/09/2017 13:07,RESI,2587,,
10044,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,7,4.04,v1_0,307510,EN122524076-N-4,7/09/2017 13:07,RESI,2587,,
10025,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,1,5.7,v1_0,307510,EN122572130-N-10,7/09/2017 13:08,,2587,,
10048,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,0,12.59,v1_0,307510,EN122541624-N-1,7/09/2017 13:08,RESI,2587,,
10000,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,4,2.33,v1_0,307510,EN122521132-N-5,7/09/2017 13:08,RESI,2587,,
10021,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,REVR,2,2.16,v1_0,307510,EN122491210-N-10,7/09/2017 13:09,RESI,2587,,
10072,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,4,5.7,v1_0,307510,EN122561309-N-13,7/09/2017 13:09,RESI,2587,,
10036,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,4,2.24,v1_0,307510,EN122639924-N-7,7/09/2017 13:09,RESI,2587,,
10097,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,7,-18,v1_0,307510,CEN121822192-C-1,7/09/2017 11:39,,2582,,
10098,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,4,1.71,v1_0,307510,EN122600112-N-16,7/09/2017 13:10,RESI,2587,,
10034,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,1,0,v1_0,307510,EN122616910-N-3,7/09/2017 13:10,RESI,2587,,
10047,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,2,8.22,v1_0,307510,EN122605794-N-9,7/09/2017 13:11,RESI,2587,,
10085,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,3,5.7,v1_0,307510,EN122599000-N-13,7/09/2017 13:11,RESI,2587,,
10076,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,0,2.48,v1_0,307510,EN122626752-N-7,7/09/2017 13:10,RESI,2587,,
10038,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,5,2.06,v1_0,307510,EN122626458-N-5,7/09/2017 13:11,,2587,,
10052,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,7,3.22,v1_0,307510,EN122618040-N-5,7/09/2017 13:11,RESI,2587,,
10082,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,2,7.77,v1_0,307510,EN122609852-N-1,7/09/2017 13:12,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,5,1.79,v1_0,307510,EN122613222-N-16,7/09/2017 13:12,RESI,2587,,
10058,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,9,3.6,v1_0,307510,EN122623546-N-9,7/09/2017 13:13,,2587,,
10078,543,7/09/2017 0:00,1,B2B,ELE,NUOS,5/09/2017 0:00,PAID,1,8.01,v1_0,307510,EN122625600-N-12,7/09/2017 13:13,RESI,2587,,
10037,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,8,5.8,v1_0,307510,EN122697850-N-4,7/09/2017 13:14,RESI,2587,,
10010,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,5,0,v1_0,307510,EN122677912-N-4,7/09/2017 13:14,RESI,2587,,
10013,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,5,2.14,v1_0,307510,EN122672842-N-3,7/09/2017 13:15,RESI,2587,,
10040,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,8,7.81,v1_0,307510,EN122669017-N-9,7/09/2017 13:15,RESI,2587,,
10065,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,0,6.06,v1_0,307510,EN122685959-N-13,7/09/2017 13:15,RESI,2587,,
10034,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,8,2.23,v1_0,307510,EN122665674-N-3,7/09/2017 13:16,RESI,2587,,
10029,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,7,0,v1_0,307510,EN122702682-N-3,7/09/2017 13:16,RESI,2587,,
10008,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,3,2.33,v1_0,307510,EN122662246-N-5,7/09/2017 13:16,RESI,2587,,
10093,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,6,1.82,v1_0,307510,EN122666076-N-26,7/09/2017 13:16,RESI,2587,,
10062,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,3,2.06,v1_0,307510,EN122663788-N-10,7/09/2017 13:17,RESI,2587,,
10038,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,6,1.61,v1_0,307510,EN122701060-N-5,7/09/2017 13:18,RESI,2587,,
10043,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,5,4.25,v1_0,307510,EN122660890-N-15,7/09/2017 13:17,RESI,2587,,
10083,543,7/09/2017 0:00,1,B2B,ELE,NUOS,6/09/2017 0:00,PAID,2,0,v1_0,307510,EN122691320-N-12,7/09/2017 13:17,RESI,2587,,
10020,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,PAID,2,4.23,v1_0,307509,EN121861188-N-10,7/09/2017 12:18,RESI,2587,,
10090,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,PAID,4,0,v1_0,307509,EN121822724-N-7,7/09/2017 12:18,RESI,2587,,
10088,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,PAID,9,5.79,v1_0,307509,EN121827410-N-15,7/09/2017 12:18,RESI,2587,,
10021,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,PAID,9,4.32,v1_0,307509,EN121848616-N-13,7/09/2017 12:18,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,REVR,4,4.41,v1_0,307509,EN121905615-N-23,7/09/2017 12:24,RESI,2587,,
10098,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,0,5.13,v1_0,307509,EN121914234-N-12,7/09/2017 12:24,RESI,2587,,
10087,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,0,1.41,v1_0,307509,EN121938490-N-16,7/09/2017 12:26,RESI,2587,,
10069,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,7,1.15,v1_0,307509,EN121955708-N-13,7/09/2017 12:26,RESI,2587,,
10035,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,7,4.09,v1_0,307509,EN121941002-N-3,7/09/2017 12:26,RESI,2587,,
10036,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,0,3.32,v1_0,307509,EN121953134-N-8,7/09/2017 12:26,RESI,2587,,
10090,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,8,3.49,v1_0,307509,EN121972230-N-5,7/09/2017 12:28,RESI,2587,,
10091,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,8,3.49,v1_0,307509,EN121960936-N-5,7/09/2017 12:28,RESI,2587,,
10092,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,6,3.63,v1_0,307509,EN121974224-N-3,7/09/2017 12:28,RESI,2587,,
10008,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,7,3.49,v1_0,307509,EN122035561-N-15,7/09/2017 12:32,RESI,2587,,
10021,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,8,3.45,v1_0,307510,EN122067138-N-11,7/09/2017 12:34,RESI,2587,,
10088,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,4,4.87,v1_0,307510,EN122067541-N-20,7/09/2017 12:38,RESI,2587,,
10088,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,8,3.58,v1_0,307510,EN122087369-N-5,7/09/2017 12:38,RESI,2587,,
10054,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,9,4.86,v1_0,307510,EN122123093-N-6,7/09/2017 12:39,BSME,2587,,
10021,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,5,0,v1_0,307510,EN122106671-N-3,7/09/2017 12:41,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,3,0,v1_0,307510,EN122107936-N-1,7/09/2017 12:42,RESI,2587,,
10015,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,5,4.96,v1_0,307510,EN122123035-N-13,7/09/2017 12:42,RESI,2587,,
10058,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,8,5.31,v1_0,307510,EN122117507-N-12,7/09/2017 12:43,RESI,2587,,
10035,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,5,0.86,v1_0,307510,EN122154476-N-8,7/09/2017 12:43,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,9,2.67,v1_0,307510,EN122153856-N-15,7/09/2017 12:45,RESI,2587,,
10036,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,3,3.22,v1_0,307510,EN122155058-N-5,7/09/2017 12:45,BSME,2587,,
10012,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,8,3.19,v1_0,307510,EN122180708-N-3,7/09/2017 12:47,,2587,,
10014,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,PAID,5,2.05,v1_0,307509,EN121827087-N-3,7/09/2017 12:18,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,3,2.52,v1_0,307509,EN121918593-N-4,7/09/2017 12:22,RESI,2587,,
10013,543,7/09/2017 0:00,1,B2B,ELE,NUOS,21/08/2017 0:00,PAID,1,3.94,v1_0,307509,EN121924779-N-10,7/09/2017 12:22,RESI,2587,,
10028,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,0,7.78,v1_0,307509,EN121977142-N-4,7/09/2017 12:25,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,3,3.73,v1_0,307509,EN121968048-N-12,7/09/2017 12:25,RESI,2587,,
10086,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,5,0,v1_0,307509,EN121967098-N-3,7/09/2017 12:29,RESI,2587,,
10015,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,8,9.52,v1_0,307509,EN121984278-N-7,7/09/2017 12:29,RESI,2587,,
10054,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,1,3.63,v1_0,307509,EN121985842-N-3,7/09/2017 12:32,RESI,2587,,
10070,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,2,3.38,v1_0,307509,EN122009508-N-11,7/09/2017 12:32,RESI,2587,,
10095,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,2,3.73,v1_0,307509,EN122024830-N-15,7/09/2017 12:33,RESI,2587,,
10055,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,6,3.63,v1_0,307510,EN122083893-N-8,7/09/2017 12:36,RESI,2587,,
10091,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,1,1.05,v1_0,307510,EN122073933-N-8,7/09/2017 12:36,RESI,2587,,
10032,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,2,1.02,v1_0,307510,EN122117173-N-13,7/09/2017 12:40,RESI,2587,,
10071,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,1,0,v1_0,307510,EN122149194-N-3,7/09/2017 12:44,RESI,2587,,
10059,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,5,1.52,v1_0,307510,EN122152076-N-26,7/09/2017 12:44,RESI,2587,,
10016,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,REVR,5,3.4,v1_0,307510,EN122201256-N-5,7/09/2017 12:48,RESI,2587,,
10048,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,2,-36.81,v1_0,307510,CEN114105334-C-6,7/09/2017 11:38,RESI,2582,,
10047,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,3,7.37,v1_0,307510,EN122211422-N-7,7/09/2017 12:48,RESI,2587,,
10080,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,0,3.77,v1_0,307510,EN122211914-N-11,7/09/2017 12:48,RESI,2587,,
10014,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,3,1.6,v1_0,307510,EN122214009-N-16,7/09/2017 12:50,RESI,2587,,
10036,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,6,8.11,v1_0,307510,EN122193976-N-14,7/09/2017 12:50,RESI,2587,,
10078,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,7,2.77,v1_0,307510,EN122232216-N-5,7/09/2017 12:51,RESI,2587,,
10030,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,9,2.69,v1_0,307510,EN122271133-N-15,7/09/2017 12:52,RESI,2587,,
10092,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,3,4.67,v1_0,307510,EN122250182-N-7,7/09/2017 12:52,RESI,2587,,
10024,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,0,1.84,v1_0,307510,EN122240672-N-4,7/09/2017 12:52,RESI,2587,,
10019,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,0,2.98,v1_0,307510,EN122280014-N-3,7/09/2017 12:53,RESI,2587,,
10074,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,1,2.59,v1_0,307510,EN122278458-N-7,7/09/2017 12:53,RESI,2587,,
10019,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,8,2.7,v1_0,307510,EN122269510-N-8,7/09/2017 12:54,RESI,2587,,
10062,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,0,2.11,v1_0,307510,EN122244899-N-4,7/09/2017 12:55,,2587,,
10065,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,8,2.7,v1_0,307510,EN122328797-N-3,7/09/2017 12:56,RESI,2587,,
10060,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,1,3.9,v1_0,307510,EN122320345-N-11,7/09/2017 12:56,RESI,2587,,
10019,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,6,3.9,v1_0,307510,EN122240558-N-8,7/09/2017 12:56,RESI,2587,,
10070,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,PAID,7,0.42,v1_0,307509,EN121864954-N-5,7/09/2017 12:18,,2587,,
10022,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,PAID,6,4.32,v1_0,307509,EN121852378-N-13,7/09/2017 12:18,RESI,2587,,
10045,543,7/09/2017 0:00,1,B2B,ELE,NUOS,18/08/2017 0:00,REVR,7,1.27,v1_0,307509,EN121831058-N-16,7/09/2017 12:18,RESI,2587,,
10055,543,7/09/2017 0:00,1,B2B,ELE,EXCL,21/08/2017 0:00,PAID,1,9.98,v1_0,307509,EN121930486-N-1,7/09/2017 12:22,RESI,2586,,
10097,543,7/09/2017 0:00,1,B2B,ELE,NUOS,22/08/2017 0:00,PAID,5,6.47,v1_0,307509,EN121978562-N-14,7/09/2017 12:26,RESI,2587,,
10017,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,7,3.49,v1_0,307509,EN122016036-N-10,7/09/2017 12:30,RESI,2587,,
10054,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,7,1.43,v1_0,307509,EN122033154-N-16,7/09/2017 12:31,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2B,ELE,NUOS,23/08/2017 0:00,PAID,6,1.43,v1_0,307509,EN121996376-N-16,7/09/2017 12:31,RESI,2587,,
10051,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,7,3.53,v1_0,307510,EN122076825-N-3,7/09/2017 12:34,RESI,2587,,
10011,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,1,0,v1_0,307510,EN122088317-N-2,7/09/2017 12:35,RESI,2587,,
10042,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,1,3.45,v1_0,307510,EN122050642-N-21,7/09/2017 12:34,RESI,2587,,
10082,543,7/09/2017 0:00,1,B2B,ELE,NUOS,24/08/2017 0:00,PAID,0,-2.71,v1_0,307510,CEN120283719-C-10,7/09/2017 11:38,RESI,2582,,
10020,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,1,1.02,v1_0,307510,EN122099555-N-8,7/09/2017 12:42,RESI,2587,,
10059,543,7/09/2017 0:00,1,B2B,ELE,NUOS,25/08/2017 0:00,PAID,2,0.89,v1_0,307510,EN122110051-N-8,7/09/2017 12:42,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2B,ELE,NUOS,28/08/2017 0:00,PAID,6,0.74,v1_0,307510,EN122183810-N-5,7/09/2017 12:45,,2587,,
10085,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,0,3.77,v1_0,307510,EN122212036-N-21,7/09/2017 12:49,RESI,2587,,
10062,543,7/09/2017 0:00,1,B2B,ELE,NUOS,29/08/2017 0:00,PAID,8,2.77,v1_0,307510,EN122206166-N-5,7/09/2017 12:49,RESI,2587,,
10044,543,7/09/2017 0:00,1,B2B,ELE,NUOS,30/08/2017 0:00,PAID,4,2.98,v1_0,307510,EN122281564-N-3,7/09/2017 12:53,RESI,2587,,
10011,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,5,5.51,v1_0,307510,EN122316279-N-10,7/09/2017 12:56,RESI,2587,,
10099,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,8,0,v1_0,307510,EN122287520-N-11,7/09/2017 12:57,,2587,,
10028,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,5,5.36,v1_0,307510,EN122325448-N-12,7/09/2017 12:57,RESI,2587,,
10094,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,7,0.8,v1_0,307510,EN122290090-N-8,7/09/2017 12:59,RESI,2587,,
10035,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,4,4.61,v1_0,307510,EN122285382-N-15,7/09/2017 12:59,RESI,2587,,
10026,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,0,2.86,v1_0,307510,EN122306740-N-10,7/09/2017 12:59,RESI,2587,,
10070,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,8,1.65,v1_0,307510,EN122312719-N-16,7/09/2017 13:00,RESI,2587,,
10092,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,7,5.51,v1_0,307510,EN122315736-N-10,7/09/2017 13:00,RESI,2587,,
10073,543,7/09/2017 0:00,1,B2B,ELE,NUOS,31/08/2017 0:00,PAID,8,2.77,v1_0,307510,EN122288792-N-5,7/09/2017 13:00,RESI,2587,,
10071,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,3,5.61,v1_0,307510,EN122454501-N-13,7/09/2017 13:01,RESI,2587,,
10089,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,0,1.65,v1_0,307510,EN122333602-N-26,7/09/2017 13:01,RESI,2587,,
10065,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,1,1.67,v1_0,307510,EN122415943-N-4,7/09/2017 13:01,RESI,2587,,
10080,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,7,6.93,v1_0,307510,EN122392774-N-4,7/09/2017 13:02,RESI,2587,,
10037,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,2,3.97,v1_0,307510,EN122370598-N-8,7/09/2017 13:02,RESI,2587,,
10043,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,5,5.61,v1_0,307510,EN122434918-N-10,7/09/2017 13:02,BSME,2587,,
10086,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,3,1.68,v1_0,307510,EN122434547-N-16,7/09/2017 13:03,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,9,2.47,v1_0,307510,EN122436548-N-11,7/09/2017 13:03,RESI,2587,,
10079,543,7/09/2017 0:00,1,B2B,ELE,NUOS,1/09/2017 0:00,PAID,7,1.68,v1_0,307510,EN122448550-N-16,7/09/2017 13:03,RESI,2587,,
10093,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,3,13.74,v1_0,307510,EN122591166-N-1,7/09/2017 13:05,BSME,2587,,
10024,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,6,5.7,v1_0,307510,EN122517926-N-13,7/09/2017 13:05,RESI,2587,,
10026,543,7/09/2017 0:00,1,B2B,ELE,NUOS,4/09/2017 0:00,PAID,6,0.7,v1_0,307510,EN122503326-N-8,7/09/2017 13:05,RESI,2587,,
